	Unnamed: 0	trans_id	account_id	date	type	operation	amount	balance	k_symbol	bank	account	mean_income
8850	213165	128894	432	1993-04-16	1	2.0	7500.0	14991.0				[ 3796.64]
8851	213170	128672	432	1993-05-07	1	2.0	6991.0	32792.2				[ 3796.64]
8852	213171	128896	432	1993-05-14	0	3.0	1800.0	30992.2				[ 3796.64]
8853	213172	3437641	432	1993-05-30	1		119.6	31111.8	2			[ 3796.64]
8854	213176	128674	432	1993-06-07	1	2.0	6991.0	38423.7				[ 3796.64]
8855	213177	128898	432	1993-06-13	0	3.0	7000.0	31423.7				[ 3796.64]
8856	213178	3437643	432	1993-06-30	1		130.7	31554.4	2			[ 3796.64]
8857	213179	128833	432	1993-06-30	0	3.0	14.6	31539.8	1			[ 3796.64]
8858	213479	1701169	5767	1993-04-11	1	2.0	8608.0	9408.0				[ 4588.6961039]
8859	213480	1701533	5767	1993-04-16	1	2.0	9300.0	18708.0				[ 4588.6961039]
8860	213485	1701171	5767	1993-05-11	1	2.0	8608.0	36262.4				[ 4588.6961039]
8861	213486	1701535	5767	1993-05-14	0	3.0	8100.0	28162.4				[ 4588.6961039]
8862	213487	3452748	5767	1993-05-30	1		116.2	28278.6	2			[ 4588.6961039]
8863	213491	1701245	5767	1993-06-04	0	3.0	300.0	28806.0	4		0.0	[ 4588.6961039]
8864	213492	1701173	5767	1993-06-11	1	2.0	8608.0	37414.0				[ 4588.6961039]
8865	213493	1701537	5767	1993-06-13	0	3.0	4600.0	32814.0				[ 4588.6961039]
8866	213494	3452750	5767	1993-06-30	1		132.7	32946.7	2			[ 4588.6961039]
8867	213495	1701472	5767	1993-06-30	0	3.0	14.6	32932.0	1			[ 4588.6961039]
8868	213913	2747106	9093	1993-04-07	1	2.0	18942.0	19742.0				[ 5990.94915966]
8869	213914	2747540	9093	1993-04-16	1	2.0	2000.0	21742.0				[ 5990.94915966]
8870	213921	2747108	9093	1993-05-07	1	2.0	18942.0	53108.0				[ 5990.94915966]
8871	213922	2747542	9093	1993-05-14	0	3.0	14800.0	38308.0				[ 5990.94915966]
8872	213923	3507645	9093	1993-05-30	1		84.9	38544.3	2			[ 5990.94915966]
8873	213924	3478624	9093	1993-05-30	1		151.4	38459.4	2			[ 5990.94915966]
8874	213929	2747110	9093	1993-06-07	1	2.0	18942.0	58579.3				[ 5990.94915966]
8875	213930	2747254	9093	1993-06-07	0	0.0	2617.0	55962.3	 	QR	62233042.0	[ 5990.94915966]
8876	213931	2747182	9093	1993-06-09	0	0.0	1311.0	50951.3	4	AB	28652066.0	[ 5990.94915966]
8877	213932	2747326	9093	1993-06-09	0	3.0	3700.0	52262.3			0.0	[ 5990.94915966]
8878	213933	2747544	9093	1993-06-13	0	3.0	15500.0	35451.3				[ 5990.94915966]
8879	213934	3507647	9093	1993-06-30	1		127.3	35744.9	2			[ 5990.94915966]
8880	213935	3478626	9093	1993-06-30	1		166.2	35617.6	2			[ 5990.94915966]
8881	213936	2747479	9093	1993-06-30	0	3.0	14.6	35730.3	1			[ 5990.94915966]
8882	214493	845574	2880	1993-04-09	1	2.0	17287.0	17887.0				[ 6334.49033816]
8883	214494	845873	2880	1993-04-16	1	2.0	3700.0	21587.0				[ 6334.49033816]
8884	214499	845576	2880	1993-05-09	1	2.0	17287.0	49822.1				[ 6334.49033816]
8885	214500	845875	2880	1993-05-14	0	3.0	15100.0	34722.1				[ 6334.49033816]
8886	214501	3625683	2880	1993-05-30	1		140.5	34862.6	2			[ 6334.49033816]
8887	214505	845578	2880	1993-06-09	1	2.0	17287.0	53885.5				[ 6334.49033816]
8888	214506	845650	2880	1993-06-12	0	0.0	7501.0	46384.5	4	AB	74414473.0	[ 6334.49033816]
8889	214507	845877	2880	1993-06-13	0	3.0	11700.0	34684.5				[ 6334.49033816]
8890	214508	845812	2880	1993-06-30	0	3.0	14.6	34818.7	1			[ 6334.49033816]
8891	214509	3625685	2880	1993-06-30	1		148.9	34833.3	2			[ 6334.49033816]
8892	214889	586733	1998	1993-04-08	1	2.0	23468.0	24368.0				[ 12370.98345324]
8893	214890	586955	1998	1993-04-17	1	2.0	2400.0	26768.0				[ 12370.98345324]
8894	214895	586735	1998	1993-05-08	1	2.0	23468.0	60591.5				[ 12370.98345324]
8895	214896	586957	1998	1993-05-15	0	3.0	16000.0	44591.5				[ 12370.98345324]
8896	214897	3460727	1998	1993-05-30	1		171.0	44762.5	2			[ 12370.98345324]
8897	214901	586737	1998	1993-06-08	1	2.0	23468.0	69988.2				[ 12370.98345324]
8898	214902	586959	1998	1993-06-14	0	3.0	20200.0	49788.2				[ 12370.98345324]
8899	214903	586857	1998	1993-06-24	0	3.0	5760.0	44028.2				[ 12370.98345324]
8900	214904	3460729	1998	1993-06-30	1		195.6	44223.9	2			[ 12370.98345324]
8901	214905	586894	1998	1993-06-30	0	3.0	14.6	44209.3	1			[ 12370.98345324]
8902	215223	861139	2933	1993-04-03	1	2.0	9235.0	33148.3				[ 11252.82479339]
8903	215224	861129	2933	1993-04-17	1	2.0	26271.0	59419.3				[ 11252.82479339]
8904	215225	861570	2933	1993-04-18	0	3.0	18000.0	41419.3				[ 11252.82479339]
8905	215226	861151	2933	1993-04-30	1	2.0	6664.0	48083.3				[ 11252.82479339]
8906	215239	861304	2933	1993-05-07	0	0.0	5907.0	11201.8	4	MN	29096329.0	[ 11252.82479339]
8907	215240	861572	2933	1993-05-16	1	2.0	5700.0	16901.8				[ 11252.82479339]
8908	215241	861507	2933	1993-05-30	0	3.0	14.6	16958.0	1			[ 11252.82479339]
8909	215242	3627514	2933	1993-05-30	1		70.9	16972.6	2			[ 11252.82479339]
8910	215252	861234	2933	1993-06-01	0	3.0	3900.0	27966.4			0.0	[ 11252.82479339]
8911	215253	861136	2933	1993-06-05	1	2.0	42277.0	70243.4				[ 11252.82479339]
8912	215254	861306	2933	1993-06-07	0	0.0	5907.0	79491.4	4	MN	29096329.0	[ 11252.82479339]
8913	215255	861128	2933	1993-06-07	1	2.0	15155.0	85398.4				[ 11252.82479339]
8914	215256	861574	2933	1993-06-13	0	3.0	53300.0	68591.4				[ 11252.82479339]
8915	215257	861143	2933	1993-06-13	1	2.0	42400.0	121891.4				[ 11252.82479339]
8916	215258	861575	2933	1993-06-15	0	3.0	21700.0	46891.4				[ 11252.82479339]
8917	215259	861145	2933	1993-06-16	1	2.0	36135.0	83026.4				[ 11252.82479339]
8918	215260	861142	2933	1993-06-18	1	2.0	16208.0	99234.4				[ 11252.82479339]
8919	215261	861469	2933	1993-06-23	0	3.0	4800.0	94434.4				[ 11252.82479339]
8920	215262	861576	2933	1993-06-30	0	3.0	56700.0	46969.2				[ 11252.82479339]
8921	215263	861137	2933	1993-06-30	1	2.0	8888.0	103322.4				[ 11252.82479339]
8922	215264	861509	2933	1993-06-30	0	3.0	14.6	46954.6	1			[ 11252.82479339]
8923	215265	3627516	2933	1993-06-30	1		346.8	103669.2	2			[ 11252.82479339]
8924	215694	748907	2554	1993-04-06	1	2.0	24696.0	25096.0				[ 9052.8080402]
8925	215695	749193	2554	1993-04-18	0	3.0	800.0	24296.0				[ 9052.8080402]
8926	215700	748909	2554	1993-05-06	1	2.0	24696.0	62662.2				[ 9052.8080402]
8927	215701	749195	2554	1993-05-16	0	3.0	18800.0	43862.2				[ 9052.8080402]
8928	215702	3614979	2554	1993-05-30	1		170.2	44032.4	2			[ 9052.8080402]
8929	215706	748911	2554	1993-06-06	1	2.0	24696.0	70811.6				[ 9052.8080402]
8930	215707	748983	2554	1993-06-10	0	0.0	7607.0	63204.6	4	CD	41483783.0	[ 9052.8080402]
8931	215708	749197	2554	1993-06-15	0	3.0	17400.0	45804.6				[ 9052.8080402]
8932	215709	749132	2554	1993-06-30	0	3.0	14.6	45993.1	1			[ 9052.8080402]
8933	215710	3614981	2554	1993-06-30	1		203.1	46007.8	2			[ 9052.8080402]
8934	216078	227255	773	1993-04-14	1	2.0	12894.0	13794.0				[ 6447.68742138]
8935	216079	227620	773	1993-04-19	1	2.0	3600.0	17394.0				[ 6447.68742138]
8936	216084	227257	773	1993-05-14	1	2.0	12894.0	39201.5				[ 6447.68742138]
8937	216085	227622	773	1993-05-17	0	3.0	7500.0	31701.5				[ 6447.68742138]
8938	216086	3445806	773	1993-05-30	1		119.9	31821.4	2			[ 6447.68742138]
8939	216090	227259	773	1993-06-14	1	2.0	12894.0	48950.0				[ 6447.68742138]
8940	216091	227624	773	1993-06-16	0	3.0	12900.0	36050.0				[ 6447.68742138]
8941	216092	3445808	773	1993-06-30	1		149.9	36199.9	2			[ 6447.68742138]
8942	216093	227559	773	1993-06-30	0	3.0	14.6	36185.3	1			[ 6447.68742138]
8943	216534	1158953	3969	1993-04-12	1	2.0	17516.0	18116.0				[ 6648.95707071]
8944	216535	1159210	3969	1993-04-20	1	2.0	5200.0	23316.0				[ 6648.95707071]
8945	216540	1158955	3969	1993-05-12	1	2.0	17516.0	49097.0				[ 6648.95707071]
8946	216541	1159212	3969	1993-05-18	0	3.0	14200.0	34897.0				[ 6648.95707071]
8947	216542	3661194	3969	1993-05-30	1		137.3	35034.3	2			[ 6648.95707071]
8948	216546	1158957	3969	1993-06-12	1	2.0	17516.0	55016.3				[ 6648.95707071]
8949	216547	1159214	3969	1993-06-17	0	3.0	14500.0	40516.3				[ 6648.95707071]
8950	216548	1159149	3969	1993-06-30	0	3.0	14.6	40663.5	1			[ 6648.95707071]
8951	216549	3661196	3969	1993-06-30	1		161.8	40678.1	2			[ 6648.95707071]
8952	216886	375183	1277	1993-04-09	1	1.0	6248.0	7248.0	5	IJ	36786365.0	[ 2200.5625641]
8953	216888	375185	1277	1993-05-09	1	1.0	6248.0	19744.0	5	IJ	36786365.0	[ 2200.5625641]
8954	216889	375479	1277	1993-05-18	0	3.0	100.0	19644.0				[ 2200.5625641]
8955	216890	3572460	1277	1993-05-30	1		35.5	19679.5	2			[ 2200.5625641]
8956	216894	375187	1277	1993-06-09	1	1.0	6248.0	30465.7	5	IJ	36786365.0	[ 2200.5625641]
8957	216895	375481	1277	1993-06-17	0	3.0	4300.0	26165.7				[ 2200.5625641]
8958	216896	375418	1277	1993-06-30	0	3.0	14.6	26255.6	1			[ 2200.5625641]
8959	216897	3572462	1277	1993-06-30	1		104.5	26270.2	2			[ 2200.5625641]
8960	217231	1436759	4894	1993-04-12	1	1.0	29255.0	30055.0		MN	69885569.0	[ 10519.47535545]
8961	217232	1437080	4894	1993-04-20	0	3.0	2100.0	27955.0				[ 10519.47535545]
8962	217237	1436761	4894	1993-05-12	1	1.0	29255.0	69948.6		MN	69885569.0	[ 10519.47535545]
8963	217238	1437082	4894	1993-05-18	0	3.0	22400.0	47548.6				[ 10519.47535545]
8964	217239	3667566	4894	1993-05-30	1		181.6	47730.2	2			[ 10519.47535545]
8965	217243	1436835	4894	1993-06-12	0	0.0	4875.8	77572.7	6	ST	81512897.0	[ 10519.47535545]
8966	217244	1436763	4894	1993-06-12	1	1.0	29255.0	82448.5		MN	69885569.0	[ 10519.47535545]
8967	217245	1437084	4894	1993-06-17	0	3.0	26700.0	50872.7				[ 10519.47535545]
8968	217246	1437019	4894	1993-06-30	0	3.0	14.6	51095.2	1			[ 10519.47535545]
8969	217247	3667568	4894	1993-06-30	1		237.2	51109.8	2			[ 10519.47535545]
8970	217641	44078	148	1993-04-14	1	1.0	3468.0	3968.0		YZ	56731092.0	[ 1221.20206186]
8971	217643	44080	148	1993-05-14	1	1.0	3468.0	10904.0		YZ	56731092.0	[ 1221.20206186]
8972	217645	44082	148	1993-06-14	1	1.0	3468.0	17840.0		YZ	56731092.0	[ 1221.20206186]
8973	217646	44447	148	1993-06-30	0	3.0	14.6	17827.9	1			[ 1221.20206186]
8974	217647	3535248	148	1993-06-30	1		2.5	17842.5	2			[ 1221.20206186]
8975	218086	262633	899	1993-04-06	1	1.0	16266.0	17166.0		QR	61017179.0	[ 8535.04057971]
8976	218087	262977	899	1993-04-21	1	2.0	4600.0	21766.0				[ 8535.04057971]
8977	218092	262635	899	1993-05-06	1	1.0	16266.0	45332.5		QR	61017179.0	[ 8535.04057971]
8978	218093	262979	899	1993-05-19	0	3.0	8200.0	37132.5				[ 8535.04057971]
8979	218094	3560079	899	1993-05-30	1		134.3	37266.8	2			[ 8535.04057971]
8980	218098	262637	899	1993-06-06	1	1.0	16266.0	55256.4		QR	61017179.0	[ 8535.04057971]
8981	218099	262981	899	1993-06-18	0	3.0	13000.0	42256.4				[ 8535.04057971]
8982	218100	3560081	899	1993-06-30	1		168.0	42424.4	2			[ 8535.04057971]
8983	218101	262916	899	1993-06-30	0	3.0	14.6	42409.8	1			[ 8535.04057971]
8984	218392	382388	1299	1993-04-08	1	1.0	3913.0	4113.0		CD	49405068.0	[ 1284.45826772]
8985	218393	382712	1299	1993-04-21	1	2.0	8400.0	12513.0				[ 1284.45826772]
8986	218398	382390	1299	1993-05-08	1	1.0	3913.0	25924.8		CD	49405068.0	[ 1284.45826772]
8987	218399	382714	1299	1993-05-19	0	3.0	2600.0	23324.8				[ 1284.45826772]
8988	218400	3573358	1299	1993-05-30	1		93.7	23418.6	2			[ 1284.45826772]
8989	218404	382464	1299	1993-06-08	0	0.0	317.0	26737.3	4	CD	17364889.0	[ 1284.45826772]
8990	218405	382536	1299	1993-06-08	0	0.0	2291.0	27054.3	 	GH	4791987.0	[ 1284.45826772]
8991	218406	382392	1299	1993-06-08	1	1.0	3913.0	29345.3		CD	49405068.0	[ 1284.45826772]
8992	218407	382613	1299	1993-06-16	0	3.0	1410.0	25327.3				[ 1284.45826772]
8993	218408	382716	1299	1993-06-18	1	2.0	400.0	25727.3				[ 1284.45826772]
8994	218409	382651	1299	1993-06-30	0	3.0	14.6	25820.8	1			[ 1284.45826772]
8995	218410	3573360	1299	1993-06-30	1		108.2	25835.4	2			[ 1284.45826772]
8996	218778	216844	738	1993-04-05	1	2.0	23347.0	23647.0				[ 7487.27758621]
8997	218779	217273	738	1993-04-21	1	2.0	2800.0	26447.0				[ 7487.27758621]
8998	218784	216846	738	1993-05-05	1	2.0	23347.0	60807.8				[ 7487.27758621]
8999	218785	217275	738	1993-05-19	0	3.0	18400.0	42407.8				[ 7487.27758621]
9000	218786	3554691	738	1993-05-30	1		164.0	42571.9	2			[ 7487.27758621]
9001	218790	216992	738	1993-06-05	0	0.0	82.0	66862.3	 	OP	91551339.0	[ 7487.27758621]
9002	218791	216848	738	1993-06-05	1	2.0	23347.0	66944.3				[ 7487.27758621]
9003	218792	217064	738	1993-06-06	0	0.0	3671.0	63191.3	0	YZ	99652116.0	[ 7487.27758621]
9004	218793	216920	738	1993-06-13	0	0.0	970.0	62221.3	4	EF	52158653.0	[ 7487.27758621]
9005	218794	217277	738	1993-06-18	0	3.0	17500.0	44721.3				[ 7487.27758621]
9006	218795	217212	738	1993-06-30	0	3.0	14.6	44925.5	1			[ 7487.27758621]
9007	218796	3554693	738	1993-06-30	1		218.8	44940.1	2			[ 7487.27758621]
9008	219290	1502002	5120	1993-04-21	1	2.0	11400.0	11600.0				[ 10939.34330357]
9009	219292	1502004	5120	1993-05-19	1	2.0	100.0	20100.0				[ 10939.34330357]
9010	219294	1501594	5120	1993-06-13	1	2.0	6300.0	30800.0				[ 10939.34330357]
9011	219295	1502006	5120	1993-06-18	0	3.0	1500.0	29300.0				[ 10939.34330357]
9012	219296	3668913	5120	1993-06-30	1		52.9	29352.9	2			[ 10939.34330357]
9013	219743	1108777	3786	1993-04-22	1	2.0	12700.0	13000.0				[ 12827.7625]
9014	219744	1108475	3786	1993-04-24	1	2.0	49767.0	62767.0				[ 12827.7625]
9015	219748	1108484	3786	1993-05-03	1	2.0	31948.0	75444.0				[ 12827.7625]
9016	219749	1108779	3786	1993-05-09	0	3.0	33000.0	83036.0				[ 12827.7625]
9017	219750	1108470	3786	1993-05-09	1	2.0	40592.0	116036.0				[ 12827.7625]
9018	219751	1108780	3786	1993-05-20	0	3.0	31400.0	51636.0				[ 12827.7625]
9019	219752	1108479	3786	1993-05-27	1	2.0	43170.0	94806.0				[ 12827.7625]
9020	219753	1108781	3786	1993-05-27	0	3.0	55200.0	57201.0				[ 12827.7625]
9021	219754	1108478	3786	1993-05-27	1	2.0	17595.0	112401.0				[ 12827.7625]
9022	219755	1108714	3786	1993-05-30	0	3.0	14.6	57480.7	1			[ 12827.7625]
9023	219756	3449569	3786	1993-05-30	1		294.3	57495.3	2			[ 12827.7625]
9024	219765	1108581	3786	1993-06-05	VYBER	3.0	15264.0	39191.8				[ 12827.7625]
9025	219766	1108785	3786	1993-06-19	0	3.0	8700.0	30491.8				[ 12827.7625]
9026	219767	1108672	3786	1993-06-29	0	3.0	9300.0	21191.8				[ 12827.7625]
9027	219768	1108716	3786	1993-06-30	0	3.0	14.6	21361.7	1			[ 12827.7625]
9028	219769	3449571	3786	1993-06-30	1		184.5	21376.3	2			[ 12827.7625]
9029	220167	1030812	3521	1993-04-22	1	2.0	12100.0	12800.0				[ 16107.49490196]
9030	220168	1030485	3521	1993-04-27	1	2.0	34567.0	47367.0				[ 16107.49490196]
9031	220173	1030493	3521	1993-05-16	1	2.0	36864.0	96509.0				[ 16107.49490196]
9032	220174	1030814	3521	1993-05-20	0	3.0	34800.0	61709.0				[ 16107.49490196]
9033	220175	1030815	3521	1993-05-29	0	3.0	50200.0	59447.0				[ 16107.49490196]
9034	220176	1030490	3521	1993-05-29	1	2.0	47938.0	109647.0				[ 16107.49490196]
9035	220177	3646317	3521	1993-05-30	1		264.4	59711.4	2			[ 16107.49490196]
9036	220186	1030818	3521	1993-06-19	0	3.0	13500.0	35154.3				[ 16107.49490196]
9037	220187	1030622	3521	1993-06-25	VYBER	3.0	4210.0	30944.3				[ 16107.49490196]
9038	220188	1030751	3521	1993-06-30	0	3.0	14.6	31117.7	1			[ 16107.49490196]
9039	220189	3646319	3521	1993-06-30	1		188.0	31132.3	2			[ 16107.49490196]
9040	220596	258663	886	1993-04-10	1	2.0	18469.0	19369.0				[ 9591.83636364]
9041	220597	258947	886	1993-04-23	1	2.0	4600.0	23969.0				[ 9591.83636364]
9042	220602	258665	886	1993-05-10	1	2.0	18469.0	51848.4				[ 9591.83636364]
9043	220603	258949	886	1993-05-21	0	3.0	11800.0	40048.4				[ 9591.83636364]
9044	220604	3559536	886	1993-05-30	1		148.0	40196.4	2			[ 9591.83636364]
9045	220608	258667	886	1993-06-10	1	2.0	18469.0	59101.9				[ 9591.83636364]
9046	220609	258739	886	1993-06-12	0	0.0	9034.0	50067.9	4	AB	44119823.0	[ 9591.83636364]
9047	220610	258951	886	1993-06-20	0	3.0	15100.0	34967.9				[ 9591.83636364]
9048	220611	258849	886	1993-06-26	0	3.0	3100.0	31867.9				[ 9591.83636364]
9049	220612	3559538	886	1993-06-30	1		168.7	32036.6	2			[ 9591.83636364]
9050	220613	258886	886	1993-06-30	0	3.0	14.6	32022.0	1			[ 9591.83636364]
9051	220981	1534906	5228	1993-04-05	1	1.0	49681.0	50681.0		IJ	98379885.0	[ 17288.87348837]
9052	220982	1535247	5228	1993-04-23	0	3.0	14900.0	35781.0				[ 17288.87348837]
9053	220987	1535249	5228	1993-05-05	0	3.0	18100.0	86360.7				[ 17288.87348837]
9054	220988	1534908	5228	1993-05-05	1	1.0	49681.0	104460.7		IJ	98379885.0	[ 17288.87348837]
9055	220989	1535250	5228	1993-05-21	0	3.0	29800.0	56560.7				[ 17288.87348837]
9056	220990	3669578	5228	1993-05-30	1		300.8	56861.5	2			[ 17288.87348837]
9057	220995	1534910	5228	1993-06-05	1	1.0	49681.0	102260.4		IJ	98379885.0	[ 17288.87348837]
9058	220996	1535253	5228	1993-06-20	0	3.0	33800.0	68460.4				[ 17288.87348837]
9059	220997	1534982	5228	1993-06-24	0	3.0	8700.0	59760.4			0.0	[ 17288.87348837]
9060	220998	1535186	5228	1993-06-30	0	3.0	100.0	59894.6	1			[ 17288.87348837]
9061	220999	3669580	5228	1993-06-30	1		234.2	59994.6	2			[ 17288.87348837]
9062	221435	206770	702	1993-04-07	1	1.0	4220.0	5020.0	5	EF	40635764.0	[ 2138.61212121]
9063	221437	206772	702	1993-05-07	1	1.0	4220.0	13460.0	5	EF	40635764.0	[ 2138.61212121]
9064	221439	206774	702	1993-06-07	1	1.0	4220.0	21900.0	5	EF	40635764.0	[ 2138.61212121]
9065	221440	206846	702	1993-06-14	0	0.0	2813.0	19087.0	4	EF	53787499.0	[ 2138.61212121]
9066	221441	3553587	702	1993-06-30	1		45.1	19132.1	2			[ 2138.61212121]
9067	221442	207002	702	1993-06-30	0	3.0	14.6	19117.5	1			[ 2138.61212121]
9068	221733	88989	300	1993-04-08	1	1.0	6892.0	7292.0	5	YZ	41047549.0	[ 3431.57028986]
9069	221735	88991	300	1993-05-08	1	1.0	6892.0	21076.0	5	YZ	41047549.0	[ 3431.57028986]
9070	221739	88993	300	1993-06-08	1	1.0	6892.0	33499.3	5	YZ	41047549.0	[ 3431.57028986]
9071	221740	89065	300	1993-06-11	0	0.0	1628.0	31871.3	4	YZ	46045607.0	[ 3431.57028986]
9072	221741	89184	300	1993-06-19	0	3.0	1120.0	30751.3				[ 3431.57028986]
9073	221742	89284	300	1993-06-20	0	3.0	4900.0	25851.3				[ 3431.57028986]
9074	221743	3540440	300	1993-06-30	1		116.1	25967.4	2			[ 3431.57028986]
9075	221744	89222	300	1993-06-30	0	3.0	14.6	25952.8	1			[ 3431.57028986]
9076	222102	540268	1837	1993-04-12	1	2.0	22436.0	22736.0				[ 11947.21459854]
9077	222103	540561	1837	1993-04-24	0	3.0	1400.0	21336.0				[ 11947.21459854]
9078	222108	540270	1837	1993-05-12	1	2.0	22436.0	57135.9				[ 11947.21459854]
9079	222109	540563	1837	1993-05-22	0	3.0	15200.0	41935.9				[ 11947.21459854]
9080	222110	3591206	1837	1993-05-30	1		153.3	42089.2	2			[ 11947.21459854]
9081	222114	540272	1837	1993-06-12	1	2.0	22436.0	66738.9				[ 11947.21459854]
9082	222115	540344	1837	1993-06-13	0	0.0	6387.0	60351.9	4	GH	47965639.0	[ 11947.21459854]
9083	222116	540565	1837	1993-06-21	0	3.0	16700.0	43651.9				[ 11947.21459854]
9084	222117	3591208	1837	1993-06-30	1		201.2	43853.1	2			[ 11947.21459854]
9085	222118	540500	1837	1993-06-30	0	3.0	14.6	43838.5	1			[ 11947.21459854]
9086	222498	863393	2940	1993-04-03	1	2.0	14192.0	38318.1				[ 7053.78318584]
9087	222499	863411	2940	1993-04-19	1	2.0	10609.0	48927.1				[ 7053.78318584]
9088	222500	863403	2940	1993-04-24	1	2.0	6087.0	55014.1				[ 7053.78318584]
9089	222501	863707	2940	1993-04-24	0	3.0	13400.0	41614.1				[ 7053.78318584]
9090	222502	863390	2940	1993-04-26	1	2.0	31128.0	72742.1				[ 7053.78318584]
9091	222509	863457	2940	1993-05-05	0	0.0	7156.0	39236.9	4	ST	12957185.0	[ 7053.78318584]
9092	222510	863521	2940	1993-05-06	VYBER	3.0	18269.0	20967.9				[ 7053.78318584]
9093	222511	863406	2940	1993-05-09	1	2.0	6649.0	27616.9				[ 7053.78318584]
9094	222512	863709	2940	1993-05-22	1	2.0	1200.0	28816.9				[ 7053.78318584]
9095	222513	863606	2940	1993-05-25	0	3.0	1800.0	27016.9				[ 7053.78318584]
9096	222514	863644	2940	1993-05-30	0	3.0	14.6	27127.7	1			[ 7053.78318584]
9097	222515	3627750	2940	1993-05-30	1		125.4	27142.3	2			[ 7053.78318584]
9098	222525	863459	2940	1993-06-05	0	0.0	7156.0	77810.7	4	ST	12957185.0	[ 7053.78318584]
9099	222526	863401	2940	1993-06-16	1	2.0	47302.0	125112.7				[ 7053.78318584]
9100	222527	863711	2940	1993-06-16	0	3.0	55500.0	69612.7				[ 7053.78318584]
9101	222528	863712	2940	1993-06-21	0	3.0	23500.0	46112.7				[ 7053.78318584]
9102	222529	863646	2940	1993-06-30	0	3.0	14.6	46426.0	1			[ 7053.78318584]
9103	222530	3627752	2940	1993-06-30	1		328.0	46440.6	2			[ 7053.78318584]
9104	222861	427037	1451	1993-04-13	1	1.0	6490.0	7490.0	5	OP	75701802.0	[ 3337.40833333]
9105	222863	427039	1451	1993-05-13	1	1.0	6490.0	20470.0	5	OP	75701802.0	[ 3337.40833333]
9106	222867	427041	1451	1993-06-13	1	1.0	6490.0	31283.3	5	OP	75701802.0	[ 3337.40833333]
9107	222868	427334	1451	1993-06-21	0	3.0	2300.0	28983.3				[ 3337.40833333]
9108	222869	3578153	1451	1993-06-30	1		109.0	29092.3	2			[ 3337.40833333]
9109	222870	427272	1451	1993-06-30	0	3.0	14.6	29077.7	1			[ 3337.40833333]
9110	223209	1155469	3954	1993-04-11	1	1.0	6109.0	7109.0	5	GH	60466706.0	[ 2271.01088083]
9111	223211	1155471	3954	1993-05-11	1	1.0	6109.0	19327.0	5	GH	60466706.0	[ 2271.01088083]
9112	223215	1155473	3954	1993-06-11	1	1.0	6109.0	30874.9	5	GH	60466706.0	[ 2271.01088083]
9113	223216	1155770	3954	1993-06-22	0	3.0	5500.0	25374.9				[ 2271.01088083]
9114	223217	1155708	3954	1993-06-30	0	3.0	14.6	25464.2	1			[ 2271.01088083]
9115	223218	3660873	3954	1993-06-30	1		103.9	25478.8	2			[ 2271.01088083]
9116	223563	258172	885	1993-04-07	1	2.0	21038.0	21338.0				[ 10897.53958333]
9117	223564	258523	885	1993-04-25	1	2.0	2900.0	24238.0				[ 10897.53958333]
9118	223569	258174	885	1993-05-07	1	2.0	21038.0	58451.8				[ 10897.53958333]
9119	223570	258525	885	1993-05-23	0	3.0	19100.0	39351.8				[ 10897.53958333]
9120	223571	3559470	885	1993-05-30	1		157.7	39509.5	2			[ 10897.53958333]
9121	223575	258176	885	1993-06-07	1	2.0	21038.0	62051.3				[ 10897.53958333]
9122	223576	258248	885	1993-06-08	0	0.0	872.0	61179.3	4	GH	90082960.0	[ 10897.53958333]
9123	223577	258320	885	1993-06-10	0	0.0	2420.0	58759.3	 	UV	97141348.0	[ 10897.53958333]
9124	223578	258527	885	1993-06-22	0	3.0	16700.0	42059.3				[ 10897.53958333]
9125	223579	3559472	885	1993-06-30	1		207.2	42266.5	2			[ 10897.53958333]
9126	223580	258462	885	1993-06-30	0	3.0	14.6	42251.9	1			[ 10897.53958333]
9127	224007	790829	2697	1993-04-09	1	2.0	6224.0	6424.0				[ 3395.46777778]
9128	224008	791266	2697	1993-04-26	1	2.0	8200.0	14624.0				[ 3395.46777778]
9129	224013	790831	2697	1993-05-09	1	2.0	6224.0	28652.0				[ 3395.46777778]
9130	224014	791268	2697	1993-05-24	0	3.0	3800.0	24852.0				[ 3395.46777778]
9131	224015	3619698	2697	1993-05-30	1		95.6	24947.6	2			[ 3395.46777778]
9132	224019	790833	2697	1993-06-09	1	2.0	6224.0	31899.9				[ 3395.46777778]
9133	224020	790905	2697	1993-06-11	0	0.0	378.0	31521.9	4	GH	87258666.0	[ 3395.46777778]
9134	224021	790977	2697	1993-06-14	0	0.0	3142.0	28379.9	 	GH	34090870.0	[ 3395.46777778]
9135	224022	791270	2697	1993-06-23	0	3.0	2100.0	26279.9				[ 3395.46777778]
9136	224023	3619700	2697	1993-06-30	1		113.3	26393.2	2			[ 3395.46777778]
9137	224024	791205	2697	1993-06-30	0	3.0	14.6	26378.6	1			[ 3395.46777778]
9138	224510	2464693	8129	1993-04-13	1	2.0	20612.0	21312.0				[ 7933.20351759]
9139	224511	2465017	8129	1993-04-26	0	3.0	900.0	20412.0				[ 7933.20351759]
9140	224516	2464695	8129	1993-05-13	1	2.0	20612.0	52748.4				[ 7933.20351759]
9141	224517	2465019	8129	1993-05-24	0	3.0	12200.0	40548.4				[ 7933.20351759]
9142	224518	3496811	8129	1993-05-30	1		141.8	40690.2	2			[ 7933.20351759]
